"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29"
"Camel Coats & Sunset Glow 🐪🌇#CamelCoatStyle #AutumnOOTD #FallFashion #StreetStyleInspo #LayerUp #ChicWardrobe #FashionMood 🍁☕
#bottegaveneta
#bottegavenetabag
#bottegavenetashoes
#newbottega
#bottegavenetacardholder
#bottegavenetaboots
#bottegavenetawallet
#bottegavenetasandals
#bottegavenetawovenbag
#bottegavenetaduffle
#bottegavenetashopping
#bottegavenetashow
#bottegavenetawoven
#bottegavenetapurse
#bottegavenetapouch
#bottegavenetaboot
#bottegavenetasale
#bottegavenetabooties
#bottegavenetabags
#bottegavenetawomenswear
#bottegavenetamini","Sơn Nhật Hà","toprep.street.fashion","https://www.instagram.com/p/DRWnkcUEQbe/","0","","1","2025-11-22T09:17:27.000Z",,"CamelCoatStyle","AutumnOOTD","FallFashion","StreetStyleInspo","LayerUp","ChicWardrobe","FashionMood","bottegaveneta","bottegavenetabag","bottegavenetashoes","newbottega","bottegavenetacardholder","bottegavenetaboots","bottegavenetawallet","bottegavenetasandals","bottegavenetawovenbag","bottegavenetaduffle","bottegavenetashopping","bottegavenetashow","bottegavenetawoven","bottegavenetapurse","bottegavenetapouch","bottegavenetaboot","bottegavenetasale","bottegavenetabooties","bottegavenetabags","bottegavenetawomenswear","bottegavenetamini",,
"Parisian charm in one bag. 🇫🇷💛 #FrenchStyle #LuxuryBag #ChicMood #ElegantLook #DailyOOTD
#bottegaveneta
#bottegavenetabag
#newbottega
#bottegavenetawallet
#bottegavenetasandals
#bottegavenetashopping
#bottegavenetapurse
#bottegavenetapouch
#bottegavenetabags
#bottegavenetamini
#bottegavenetabackpack
#bottegavenetabig
#bottegavenetaclassic
#bottegavenetabvlgari
#bottegavenetastyle","yaloh24","brands.luxury.bags","https://www.instagram.com/p/DQ_R6nuDktT/","0","","2","2025-11-13T07:45:42.000Z",,"FrenchStyle","LuxuryBag","ChicMood","ElegantLook","DailyOOTD","bottegaveneta","bottegavenetabag","newbottega","bottegavenetawallet","bottegavenetasandals","bottegavenetashopping","bottegavenetapurse","bottegavenetapouch","bottegavenetabags","bottegavenetamini","bottegavenetabackpack","bottegavenetabig","bottegavenetaclassic","bottegavenetabvlgari","bottegavenetastyle",,,,,,,,,,
"声明：hdfn415 跟任何品牌无关！没有持有图中任何版权，所有商标版权均属图中品牌商标持有人，此贴只做分享用途！

Disclaimer: hdfn415  has nothing to do with any brand! Not holding any copyright in the picture, all trademark copyrights belong to the brand trademark holders in the picture, and this post is only for sharing!","Hdfn","hdfn415","https://www.instagram.com/p/DQgRr9oicO8/","1","","0","2025-11-01T06:47:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"声明：hdfn415 跟任何品牌无关！没有持有图中任何版权，所有商标版权均属图中品牌商标持有人，此贴只做分享用途！

Disclaimer: hdfn415  has nothing to do with any brand! Not holding any copyright in the picture, all trademark copyrights belong to the brand trademark holders in the picture, and this post is only for sharing!","Hdfn","hdfn415","https://www.instagram.com/p/DQdyMV5CRYb/","1","","0","2025-10-31T07:33:34.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"声明：hdfn415 跟任何品牌无关！没有持有图中任何版权，所有商标版权均属图中品牌商标持有人，此贴只做分享用途！

Disclaimer: hdfn415  has nothing to do with any brand! Not holding any copyright in the picture, all trademark copyrights belong to the brand trademark holders in the picture, and this post is only for sharing!","Hdfn","hdfn415","https://www.instagram.com/p/DQbLScYCSdf/","1","","0","2025-10-30T07:15:08.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#lifelately 
It is #humpday and I am still suffering from this week’s #mondayblues 
Well, here is my sign to share some bits happening in my real life with #thegram 

Pic1: #controlledchaos mixing #animalprints from my #bottegavenetapouch and my dress from #mango, and #exoticskin + a touch of bling with my #theattico #mesch 👠 🔥 
Pic2: or when your outfit matches the #decor 🔥 
Pic3: Cheers to being alive - that was a nasty #spicymargarita . I am officially obsessed with my very first (of many to come 😇) #hermescollierdechien bracelet in #exoticleather 🔥 
.
.
Ok, #byenow","#callmezeus","zeus_diary","https://www.instagram.com/p/DQG2CDlDcSL/","0","","13","2025-10-22T09:44:35.000Z",,"lifelately","humpday","mondayblues","thegram","controlledchaos","animalprints","bottegavenetapouch","mango,","exoticskin","theattico","mesch","decor","spicymargarita","hermescollierdechien","exoticleather","byenow",,,,,,,,,,,,,,
"Bottega Veneta New Collection 

2800-10%=2 520€

#bottegaveneta#байеревропа","Personal buyer","brandbuyer_eu","https://www.instagram.com/p/DVdfP4_Cn4j/","0","","0","2026-03-04T11:25:00.000Z",,"bottegaveneta","байеревропа",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"はい、みなさんこんばんは♪

最近、投稿サボりまくってたりっちと申します🙏

2月は人生で初の武道館で
なとりさん（23歳）のLIVE、最高でした😭

良い歌詞と曲多いんです、是非皆さんにも聞いてほしい🎶

さぁ、あっという間に年度末💦

だいぶ暖かくなっていよいよウールニット様達も
また眠りについて頂く時期が近づいて来ました。

まだ来てなかったニットにも出番をということで

今回はこちら💁『ニットコーデ🧶』

オーバーサイズのニットに時々履きたくなる
細身のパンツで合わせ、先日購入できた靴を初おろし✨

そろそろ細身パンツの流行来ないかなぁ、まだか😂

髪の毛茶色いな、不良や🕶️

knit:  #yoke
shirt: #maateeandsons 
pants: #acnestudios 
shoes: #mizunowaveprophecymoc 
bag: #bottegaveneta 

あ、3月もよろしくお願いします🙇","Ritchi","ritchi_riisa","https://www.instagram.com/p/DVdecFDE2wZ/","3","","66","2026-03-04T11:17:55.000Z",,"yoke","maateeandsons","acnestudios","mizunowaveprophecymoc","bottegaveneta",,,,,,,,,,,,,,,,,,,,,,,,,
"@bottegavenetaworld 
BOTTEGA VENETA 
1253S-002
1253S-004
1253S-005

#沖縄#okinawa#沖縄アウトレットモールあしびなー#アイウェア#BOTTEGAVENETA","Lunetterie_ashibina","lunetterie.ashibina","https://www.instagram.com/p/DVddz7QknOU/","0","","1","2026-03-04T11:12:27.000Z",,"沖縄","okinawa","沖縄アウトレットモールあしびなー","アイウェア","BOTTEGAVENETA",,,,,,,,,,,,,,,,,,,,,,,,,
"#광고 보테가 베네타가 보여준 반전과 관능의 미학.

지난 2월 28일, 보테가 베네타가 밀라노에서 2026 겨울 컬렉션을 공개하며 예술적 대화를 시도했습니다. 이번 쇼에는 독보적인 존재감의 배우 윤여정과 스트레이 키즈 아이엔 등이 참석해 자리를 빛냈는데요. 이들은 쇼장 앞을 마비시키며 브랜드의 새로운 챕터를 함께 축하했습니다.

이번 컬렉션은 밀라노의 거리와 사람들의 태도에서 영감을 받아, 견고한 브루탈리즘 건축 양식과 부드러운 관능미를 절묘하게 결합했습니다. 특히 눈여겨볼 점은 바로 소재의 반전인데요. 퍼처럼 보이는 풍성한 텍스처가 사실은 실크와 니트를 정교하게 가공한 결과물이라는 점이 놀라움을 자아내죠. 피부 위에 또 하나의 피부를 입힌 듯한 장인 정신은 의류를 넘어 주얼리와 슈즈까지 이어지며 시각적 유희를 선사합니다.

마치 한 편의 오페라처럼 장엄하게 펼쳐진, 보테가 베네타가 제안하는 이번 시즌의 미학을 지금 바로 확인해 보세요. 

editor 김도영 

WINTER 2026 runway credit
Louise Trotter @louise_trotter_ 
#bottegaveneta #louisetrotter 
 
WINTER 2026 collection credit 
Louise Trotter @louise_trotter_ 
Photographer: James King @j_ari_king 
#bottegaveneta #louisetrotter","Y MAGAZINE 와이 매거진","ymagazine_official","https://www.instagram.com/p/DVdcdJ2EtzR/","1","","1444","2026-03-04T11:00:00.000Z",,"광고","bottegaveneta","louisetrotter",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bottega Veneta BV1305S

İnce metal çerçeve.
Keskin pilot formu.
Net bir stil.

Dört farklı renk seçeneğiyle
her biri aynı karakteri taşıyor.

#BornovaOptik#BottegaVeneta","","bornova.optik","https://www.instagram.com/p/DVdbBTVDNCg/","0","","0","2026-03-04T10:48:05.000Z",,"BornovaOptik","BottegaVeneta",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"today's なんちゃら。

COMOLI

カシミヤ和紙 コモリニット
カシミヤ和紙 ニットパンツ

#COMOLI #whitemountaineering 
#hermes #rolex #bottegaveneta","𝐘𝐎𝐔𝐇𝐄𝐈 𝐒𝐔𝐙𝐔𝐊𝐈","szkgod","https://www.instagram.com/p/DVdXRTMkwhI/","0","","-1","2026-03-04T10:15:17.000Z",,"COMOLI","whitemountaineering","hermes","rolex","bottegaveneta",,,,,,,,,,,,,,,,,,,,,,,,,
"BOTTEGA VENETA Style: The Art of Texture 🕯️

Естетика, що не потребує гучних логотипів. Цей шкіряний бомбер — втілення «тихої розкоші» та легендарного плетіння Intrecciato, яке стало символом бездоганного смаку. 

Виконаний у глибоких аристократичних відтінках, він ідеально доповнить як розслаблений образ із денімом, так і витончену комбінацію зі спідницею максі. 🕊️

• Матеріал: Преміальна шкіра та замша з фірмовим тисненням.
• Палітра: Chocolate, Olive, Classic Black.
• Розміри: S – XL (можливе замовлення спеціальних розмірів під ваші параметри) 
• Вартість: 27 900 UAH

📜 Я дбаю про виключність кожного вибору, тому виріб замовляється індивідуально для кожної клієнтки.
⌛️ Термін доставки: 11-14 робочих днів.
Ваш ідеальний силует чекає на запит у Direct. 🖋️☕️","","brendi_buyer1","https://www.instagram.com/p/DVdWK6AjVfG/","1","","1","2026-03-04T10:05:40.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Koleksi Fall 2026 dari @newbottega beberapa hari lalu, di bawah arahan @louise_trotter_ merangkai narasi tentang kekuatan yang bertemu dengan kelembutan. Tailoring yang presisi tampil dengan garis bahu yang lebih lunak, sementara eksplorasi tekstur, mulai dari intrecciato khas rumah mode ini hingga material berkesan faux fur yang eksperimental, menjadi sorotan utama. Palet gelap yang dominan memberi kesan tegas namun tetap refined, menghasilkan koleksi yang terasa dewasa, understated, dan berakar pada craftsmanship dengan sentuhan modern yang subtil. Discover what our fashion editor has to say about the collection.

(Foto: Courtesy of Launchmetrics)

#BazaarLovesFashion
#BottegaVenetaFall2026
#BottegaVeneta","Harper's BAZAAR Indonesia","bazaarindonesia","https://www.instagram.com/p/DVdV27Kj_ZM/","0","","11","2026-03-04T10:02:57.000Z",,"BazaarLovesFashion","BottegaVenetaFall2026","BottegaVeneta",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bottega Veneta | Fall Winter 2026:2027 | Milan Fashion Week.

#reinsonrobertson #bottegaveneta #fallwintercollection #fallwinter #pfw26","Reinson Robertson","reinson_robertson","https://www.instagram.com/p/DVdVaRhiFK_/","0","","-1","2026-03-04T10:00:32.000Z",,"reinsonrobertson","bottegaveneta","fallwintercollection","fallwinter","pfw26",,,,,,,,,,,,,,,,,,,,,,,,,
"The Milan Fashion Week - Woman's Fall/Winter 2026/2027
#dolcegabbana
#bottegaveneta
#보테가베네타
#jeonginstraykids
#ZhangKangL
YounYuhJung
@dolcegabbana
@bottegavenetaworld
@newbottega
@i.2.n.8
@choi3an
@dew_jsu
@z_kkkl
@realstraykids
@ateez_official_
@yuh_jung_youn
@riemiyazawa0406_official
@omarayuso
@ro_sa_ndr","Roberta Rosina","bybertarosina","https://www.instagram.com/p/DVdVAuNjT10/","7","","22","2026-03-04T09:55:33.000Z",,"dolcegabbana","bottegaveneta","보테가베네타","jeonginstraykids","ZhangKangL",,,,,,,,,,,,,,,,,,,,,,,,,
"#제작지원 🇮🇹밀라노 패션위크를 뜨겁게 달군 아이엔과 윤여정의 보테가 베네타 룩 정보

지난 2월 28일(현지시간) 밀라노에서 열린 보테가 베네타 2026 겨울 쇼! ‘스트레이 키즈' 아이엔과 윤여정이 한국 대표로 참석했는데요. 우아한 매력 가득한 두 사람의 보테가 베네타 룩 정보를 정리했습니다. 

✅ 윤여정 착장 정보
✔️ 재킷 - 스몰 인트레치아토 레더 블루종 / 1,900만 원대
✔️ 톱 - 실크 스트레치 새틴 톱 / 100만 원대
✔️ 이어링 - 스몰 프리즈마 이어링 / 100만 원대
✔️ 슈즈 - 곤돌라 클로그 / 100만 원대

✅ 아이엔 착장 정보
✔️ 재킷 - 풀 그레인 스웨이드 재킷 / 가격 미정
✔️ 셔츠 - 코튼 포플린 핀 스트라이프 셔츠 / 가격 미정
✔️ 트라우저 - 풀 그레인 스웨이드 와이드 레그 트라우저 / 가격 미정
✔️ 슈즈 - 토리노 앵클 부츠 / 가격 미정
 
📸 보테가 베네타","딥 매거진","dip_magazine","https://www.instagram.com/p/DVdTQoVEwC3/","6","","111","2026-03-04T09:40:14.000Z",,"제작지원",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Sexy Week: Milano Moda Haftasının en iyileri… #milan #milanfashionweek #gucci #bottegaveneta #fendi  @milanfashionweek @gucci @fendi @newbottega @prada @tomford @thesidebarstate","The Sidebar","thesidebarstate","https://www.instagram.com/p/DVdRwSniB30/","0","","2","2026-03-04T09:27:05.000Z",,"milan","milanfashionweek","gucci","bottegaveneta","fendi",,,,,,,,,,,,,,,,,,,,,,,,,
"#제작지원 보테가 베네타의 왕자님, 아이엔과 밀라노 자만추📸

보테가 베네타의 2026 겨울 쇼가 끝나고 ‘스트레이 키즈' 아이엔이 밀라노에서 포착됐습니다. 뜨거운 환호 속에 모습을 드러낸 아이엔은 스웨이드 셋업으로 댄디한 보테가 베네타 룩을 완성했죠. 

밀라노의 밤을 뜨겁게 빛낸 아이엔! 슬라이드를 넘겨 아이엔의 ‘인간 보테가 베네타' 모먼트를 확인해 보세요. 
 
📸 보테가 베네타","딥 매거진","dip_magazine","https://www.instagram.com/p/DVdROv2k3on/","11","","424","2026-03-04T09:22:31.000Z",,"제작지원",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Follow us @olivia_rose_style for more Amazon deals and must-haves!

#Popular #Chic #Style #Outfit #Design #Trend #Fashion #BottegaVeneta #YSL #Givenchy #Valentino #Balenciaga #Ferrari #Versace #OutfitIdea #OOTD #Outfit #StyleInspo #SmallBusiness #OutfitInspo #ShopSmall #WomenSupportingWomen #DisneyGram #Disney #SAHM #MicroBusiness","Olivia Rose Style","oliviarosestyle","https://www.instagram.com/p/DVdRHJnkxTG/","0","","0","2026-03-04T09:21:28.000Z",,"Popular","Chic","Style","Outfit","Design","Trend","Fashion","BottegaVeneta","YSL","Givenchy","Valentino","Balenciaga","Ferrari","Versace","OutfitIdea","OOTD","StyleInspo","SmallBusiness","OutfitInspo","ShopSmall","WomenSupportingWomen","DisneyGram","Disney","SAHM","MicroBusiness",,,,,
"#제작지원 보테가 베네타의 왕자님, 아이엔 밀라노 파파라치📸

보테가 베네타의 2026 겨울 쇼가 끝나고 ‘스트레이 키즈' 아이엔이 밀라노에서 포착됐습니다. 뜨거운 환호 속에 모습을 드러낸 아이엔은 스웨이드 셋업으로 댄디한 보테가 베네타 룩을 완성했죠. 

밀라노의 밤을 뜨겁게 빛낸 아이엔! 슬라이드를 넘겨 아이엔의 ‘인간 보테가 베네타' 모먼트를 확인해 보세요. 

📸 보테가 베네타","","koreadispatch","https://www.instagram.com/p/DVdQ_B2EQ9y/","38","","6237","2026-03-04T09:20:22.000Z",,"제작지원",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Read my review of the #bottegaveneta show for free over on The Impression - www.theimpression.com
#bottegaveneta #louisetrotter","Angela Baidoo","trendmaison","https://www.instagram.com/p/DVdQ7QMiAUz/","0","","-1","2026-03-04T09:19:51.000Z",,"bottegaveneta","louisetrotter",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Follow us @olivia_rose_style for more Amazon deals and must-haves!

#Popular #Chic #Style #Outfit #Design #Trend #Fashion #BottegaVeneta #YSL #Givenchy #Valentino #Balenciaga #Ferrari #Versace #OutfitIdea #OOTD #Outfit #StyleInspo #SmallBusiness #OutfitInspo #ShopSmall #WomenSupportingWomen #DisneyGram #Disney #SAHM #MicroBusiness","Olivia Rose Style","oliviarosestyle","https://www.instagram.com/p/DVdQz07k3uq/","1","","1","2026-03-04T09:18:50.000Z",,"Popular","Chic","Style","Outfit","Design","Trend","Fashion","BottegaVeneta","YSL","Givenchy","Valentino","Balenciaga","Ferrari","Versace","OutfitIdea","OOTD","StyleInspo","SmallBusiness","OutfitInspo","ShopSmall","WomenSupportingWomen","DisneyGram","Disney","SAHM","MicroBusiness",,,,,
"夏ぶりのお店やけど、前回もここ来る時ボーダーやったなー服

ボーダーを着る度に、ローラのボーダーは逃げやから着ないって言葉頭よぎる笑
なかなか好きな組み合わせにできた🫶🏻

コート
@willfully_official 

リブハイネックヒートニット PO
adjuster color stitch suspenders PT/moca
@cft__official 

キャップ
@gu_for_all_ 

スニーカー
@converse_jp 

#bottegaveneta","けい","_kei.s_outing","https://www.instagram.com/p/DVdQlisETGM/","0","","-1","2026-03-04T09:16:53.000Z",,"bottegaveneta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#제작지원 아이엔과 윤여정이 프론트 로에! 권력 있는 보테가 베네타 밀라노 '2026 겨울 쇼'🖤

밀라노 패션위크를 뜨겁게 달군 보테가 베네타의 2026 겨울 쇼가 공개됐습니다. 루이스 트로터의 두 번째 보테가 베네타 컬렉션이었는데요. 과장된 어깨 볼륨의 재킷과 다채로운 소재, 곳곳에 등장한 인트레치아토 위빙 디테일까지. 브랜드의 매력을 느낄 수 있는 컬렉션이었죠. 

이번 쇼에는 보테가 베네타 앰버서더 ‘스트레이 키즈' 아이엔과 윤여정이 한국 대표로 참석했습니다. 스웨이드 셋업을 입은 아이엔과 블랙 레더 재킷으로 멋스러운 보테가 베네타 룩을 완성한 윤여정! 보테가 베네타 2026 겨울 쇼에서 포착된 두 사람의 모습을 지금 확인해 보세요. 
 
📸 보테가 베네타","딥 매거진","dip_magazine","https://www.instagram.com/p/DVdPJXjk4EF/","9","","182","2026-03-04T09:04:18.000Z",,"제작지원",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
